"id";"COMPOSIZIONE";"cl";"SEL";"ncol";"ccol";"nart";"Descrizione";"Collezione";"PRE";"PREC";"PRO";"PROC";"VEND";"VENDC";"LANC";"CONQ";"VA";"PIU";"DAOF";"FIL";"COL";"LF";"CQF";"VAS";"DAORDFINALE";"query per fronitore_PF";"MAGCF";"MAGC";"CLIENTE1";"ORDINE1";"CLIENTE2";"ORDINE2";"CLIENTE3";"ORDINE3";"CLIENTE4";"ORDINE4";"ORDTOT";"CARICA";"ORD";"ORM";"ORS";"RES";"OT";"SommaDiDAARR";"CARICAF";"ORDF";"ORMF";"ORSF";"RESF";"OTF";"DAARF";"clie";"Espr1";"cl2";"DAARFORN";"OTFORN";"CARICAFORN";"PV";"PPRO";"PPRE";"pv1";"ppre1"
"A5.FIL.075.RF4E1H";"80%VI + 20%MZ";"DOMASO";-1;8842516;"A5.FIL.075.RF4";8838754;"Bartok nm7500 FSC";"E1H";122,79;584,00;122,79;584,00;122,79;584,00;93,81;;;4,13;-3,32;"A5.FIL.075";"RF4";145,87;0,00;1,45;-2,79;10,32;3,72;3,72;"DOMASO";204;;;;;;;204,00;94,24;126,00;0,00;0,00;0,00;126,00;36,00;146,36;204,00;0,00;0,00;0,00;204,00;64,00;"DOMASO";;"DOMASO";5741,20;8089,00;2443,08;21,94;21,94;21,94;21,94;21,94
"A5.FIL.075.U26E1H";"80%VI + 20%MZ";"DOMASO";-1;8842517;"A5.FIL.075.U26";8838754;"Bartok nm7500 FSC";"E1H";78,44;374,00;78,44;374,00;78,44;374,00;52,06;;1,45;6,19;0,53;"A5.FIL.075";"U26";145,87;0,00;1,45;-2,79;10,32;3,72;;"DOMASO";204;;;;;;;204,00;52,12;78,00;0,00;0,00;0,00;78,00;28,00;146,36;204,00;0,00;0,00;0,00;204,00;64,00;"DOMASO";;"DOMASO";5741,20;8089,00;2443,08;24,24;24,24;24,24;24,24;24,24
"A5.FIL.076.N98DIF";"80%VI + 20%PL";"DOMASO";-1;8838782;"A5.FIL.076.N98";8838780;"Bartok/N nm7500 FSC";"DIF";251,26;500,00;251,26;500,00;251,26;500,00;;;;0,00;-3,75;"A5.FIL.076";"N98";0,00;0,00;0,00;-3,75;0,00;0,00;;"DOMASO";255;;;;;;;255,00;;255,00;0,00;0,00;0,00;255,00;255,00;;255,00;0,00;0,00;0,00;255,00;255,00;"DOMASO";;"DOMASO";5741,20;8089,00;2443,08;;;;;
"A5.FIL.078.B02MP1";"82%CO + 18%PA";"LINEAPIUITALIA";-1;8840032;"A5.FIL.078.B02";8840029;"Noir nm70000";"MP1";34,51;245,00;34,51;245,00;34,51;245,00;34,51;;1,16;4,25;2,06;"A5.FIL.078";"B02";100,30;0,00;14,10;-5,63;10,28;0,00;;"LINEAPIUITALIA";105;;;;;;;105,00;30,65;30,00;0,00;0,00;0,00;30,00;;96,94;105,00;0,00;0,00;0,00;105,00;12,00;"LINEAPIUITALIA";;"LINEAPIUITALIA";177,00;270,00;96,94;34,46;34,46;34,46;34,46;34,46
"A5.FIL.078.N98MP1";"82%CO + 18%PA";"LINEAPIUITALIA";-1;8840047;"A5.FIL.078.N98";8840029;"Noir nm70000";"MP1";55,37;373,00;55,37;373,00;55,37;373,00;55,37;;12,94;3,02;-0,93;"A5.FIL.078";"N98";100,30;0,00;14,10;-5,63;10,28;0,00;;"LINEAPIUITALIA";105;;;;;;;105,00;66,29;63,00;0,00;0,00;0,00;63,00;;96,94;105,00;0,00;0,00;0,00;105,00;12,00;"LINEAPIUITALIA";;"LINEAPIUITALIA";177,00;270,00;96,94;66,11;66,11;66,11;55,37;55,37
"A5.FIL.078.N98MP1J";"82%CO + 18%PA";"LINEAPIUITALIA";-1;8840047;"A5.FIL.078.N98";8840029;"Noir nm70000";"MP1J";10,93;168,00;10,93;168,00;10,93;168,00;55,37;;12,94;3,02;-0,93;"A5.FIL.078";"N98";100,30;0,00;14,10;-5,63;10,28;0,00;;"LINEAPIUITALIA";105;;;;;;;105,00;66,29;63,00;0,00;0,00;0,00;63,00;;96,94;105,00;0,00;0,00;0,00;105,00;12,00;"LINEAPIUITALIA";;"LINEAPIUITALIA";177,00;270,00;96,94;;;;;
"A5.FIL.078.W66MP1";"82%CO + 18%PA";"LINEAPIUITALIA";-1;8845701;"A5.FIL.078.W66";8840029;"Noir nm70000";"MP1";10,43;76,00;10,43;76,00;10,43;76,00;10,42;;;3,00;-6,76;"A5.FIL.078";"W66";100,30;0,00;14,10;-5,63;10,28;0,00;;"LINEAPIUITALIA";105;;;;;;;105,00;;12,00;0,00;0,00;0,00;12,00;12,00;96,94;105,00;0,00;0,00;0,00;105,00;12,00;"LINEAPIUITALIA";;"LINEAPIUITALIA";177,00;270,00;96,94;;;;;
"A5.FIL.084.E12MS1";"100%CO";"SESIA";-1;8842092;"A5.FIL.084.E12";8842041;"Bio papiro nm4/64 (nm16000) GOTS";"MS1";245,15;1155,00;245,15;1155,00;245,15;1155,00;121,84;;;7,22;0,11;"A5.FIL.084";"E12";621,62;0,00;46,28;-41,84;11,68;0,00;;"SESIA";1033;;;;;;;1033,00;117,72;244,00;0,00;0,00;0,00;244,00;129,00;650,94;1033,00;0,00;0,00;0,00;1033,00;393,02;"SESIA";;"SESIA";428,02;1158,00;743,74;239,76;239,76;239,76;239,76;239,76
"A5.FIL.084.N98MS1";"100%CO";"SESIA";-1;8842061;"A5.FIL.084.N98";8842041;"Bio papiro nm4/64 (nm16000) GOTS";"MS1";49,59;238,00;49,59;238,00;49,59;238,00;28,93;;38,13;0,39;-17,47;"A5.FIL.084";"N98";621,62;0,00;46,28;-41,84;11,68;0,00;;"SESIA";1033;;;;;;;1033,00;60,96;58,00;0,00;0,00;0,00;58,00;;650,94;1033,00;0,00;0,00;0,00;1033,00;393,02;"SESIA";;"SESIA";428,02;1158,00;743,74;49,24;49,24;49,24;49,24;49,24
"A5.FIL.084.UD8MS1";"100%CO";"SESIA";-1;8918969;"A5.FIL.084.UD8";8842041;"Bio papiro nm4/64 (nm16000) GOTS";"MS1";147,09;725,00;147,09;725,00;147,09;725,00;121,00;;;0,00;-15,19;"A5.FIL.084";"UD8";621,62;0,00;46,28;-41,84;11,68;0,00;;"SESIA";1033;;;;;;;1033,00;120,28;157,00;0,00;0,00;0,00;157,00;42,00;650,94;1033,00;0,00;0,00;0,00;1033,00;393,02;"SESIA";;"SESIA";428,02;1158,00;743,74;144,99;144,99;144,99;144,99;144,99
"A5.FIL.084.W16MS1";"100%CO";"SESIA";-1;8894042;"A5.FIL.084.W16";8842041;"Bio papiro nm4/64 (nm16000) GOTS";"MS1";291,77;1609,00;291,77;1609,00;291,77;1609,00;225,37;;8,15;0,84;-9,39;"A5.FIL.084";"W16";621,62;0,00;46,28;-41,84;11,68;0,00;;"SESIA";1033;;;;;;;1033,00;234,36;302,00;0,00;0,00;0,00;302,00;67,64;650,94;1033,00;0,00;0,00;0,00;1033,00;393,02;"SESIA";;"SESIA";428,02;1158,00;743,74;287,24;287,24;287,24;287,24;287,24
"A5.FIL.084.WH8MS1";"100%CO";"SESIA";-1;8842095;"A5.FIL.084.WH8";8842041;"Bio papiro nm4/64 (nm16000) GOTS";"MS1";276,15;1488,00;276,15;1488,00;276,15;1488,00;124,48;;;3,20;0,08;"A5.FIL.084";"WH8";621,62;0,00;46,28;-41,84;11,68;0,00;;"SESIA";1033;;;;;;;1033,00;117,62;272,00;0,00;0,00;0,00;272,00;154,38;650,94;1033,00;0,00;0,00;0,00;1033,00;393,02;"SESIA";;"SESIA";428,02;1158,00;743,74;271,74;271,74;271,74;271,74;271,74
"A5.FIL.085.EA6MP1";"100%VI";"FILPUCCI";-1;8842815;"A5.FIL.085.EA6";8842808;"Viscrepe nm30000 FSC";"MP1";85,52;374,00;85,52;374,00;85,52;374,00;11,03;;;23,00;17,08;"A5.FIL.085";"EA6";474,00;0,00;47,98;36,13;49,05;0,00;;"FILPUCCI";659;;;;;;;659,00;;80,00;0,00;0,00;0,00;80,00;80,00;514,60;659,00;0,00;0,00;0,00;659,00;145,00;"FILPUCCI";;"FILPUCCI";145,00;659,00;514,60;;;;;
"A5.FIL.085.H70MP1";"100%VI";"FILPUCCI";-1;8842813;"A5.FIL.085.H70";8842808;"Viscrepe nm30000 FSC";"MP1";523,13;2450,00;523,13;2450,00;523,13;2450,00;445,63;;48,02;18,34;13,47;"A5.FIL.085";"H70";474,00;0,00;47,98;36,13;49,05;0,00;;"FILPUCCI";659;;;;;;;659,00;498,00;528,00;0,00;0,00;0,00;528,00;30,00;514,60;659,00;0,00;0,00;0,00;659,00;145,00;"FILPUCCI";;"FILPUCCI";145,00;659,00;514,60;522,85;522,85;522,85;522,85;522,85
"A5.FIL.085.N98MP1";"100%VI";"FILPUCCI";-1;8842812;"A5.FIL.085.N98";8842808;"Viscrepe nm30000 FSC";"MP1";51,20;326,00;51,20;326,00;51,20;326,00;17,34;;-0,04;7,71;5,58;"A5.FIL.085";"N98";474,00;0,00;47,98;36,13;49,05;0,00;;"FILPUCCI";659;;;;;;;659,00;16,60;51,00;0,00;0,00;0,00;51,00;35,00;514,60;659,00;0,00;0,00;0,00;659,00;145,00;"FILPUCCI";;"FILPUCCI";145,00;659,00;514,60;50,68;50,68;50,68;50,68;50,68
"A5.FIL.098.N99SR1";"70%VI + 30%PL";"ALPES";-1;8844336;"A5.FIL.098.N99";8844309;"Fashion nm2/50";"SR1";235,86;588,00;235,86;588,00;235,86;588,00;235,88;;2,26;27,61;24,54;"A5.FIL.098";"N99";235,88;0,00;2,26;24,54;27,61;0,00;;"ALPES";218;;;;;;;218,00;222,32;218,00;0,00;0,00;0,00;218,00;;222,32;218,00;0,00;0,00;0,00;218,00;;"ALPES";;"ALPES";3921,70;7602,00;3573,92;;;;;
"A5.FIL.099.B40WEP";"90%CO + 10%PL";"E-MIROGLIOBULGARIA";-1;8844586;"A5.FIL.099.B40";8844077;"Daiquiri-new nm4400 OCS";"WEP";1434,00;8000,00;1434,00;8000,00;1434,00;8000,00;52,61;;;19,28;-1,89;"A5.FIL.099";"B40";54,84;0,00;927,64;-5,26;34,78;0,00;;"E-MIROGLIOBULGARIA";3455;;;;;;;3455,00;;1402,00;0,00;0,00;0,00;1402,00;1402,00;877,54;3455,00;0,00;0,00;0,00;3455,00;2591,00;"E-MIROGLIOBULGARIA";;"E-MIROGLIOBULGARIA";2591,00;3455,00;877,54;;;;;
"A5.FIL.099.U31WEP";"90%CO + 10%PL";"E-MIROGLIOBULGARIA";-1;8844110;"A5.FIL.099.U31";8844077;"Daiquiri-new nm4400 OCS";"WEP";2069,94;8000,00;2069,94;8000,00;2069,94;8000,00;2,23;;899,14;15,50;-1,92;"A5.FIL.099";"U31";54,84;0,00;927,64;-5,26;34,78;0,00;;"E-MIROGLIOBULGARIA";3455;;;;;;;3455,00;877,54;2050,00;0,00;0,00;0,00;2050,00;1186,00;877,54;3455,00;0,00;0,00;0,00;3455,00;2591,00;"E-MIROGLIOBULGARIA";;"E-MIROGLIOBULGARIA";2591,00;3455,00;877,54;;;;;
"A5.FIL.099.W14WEP";"90%CO + 10%PL";"E-MIROGLIOBULGARIA";-1;8844111;"A5.FIL.099.W14";8844077;"Daiquiri-new nm4400 OCS";"WEP";30,05;4779,00;30,05;4779,00;30,05;4779,00;;;28,50;0,00;-1,45;"A5.FIL.099";"W14";54,84;0,00;927,64;-5,26;34,78;0,00;;"E-MIROGLIOBULGARIA";3455;;;;;;;3455,00;;3,00;0,00;0,00;0,00;3,00;3,00;877,54;3455,00;0,00;0,00;0,00;3455,00;2591,00;"E-MIROGLIOBULGARIA";;"E-MIROGLIOBULGARIA";2591,00;3455,00;877,54;;;;;
"A5.FIL.100.M04WEP";"62%CO + 33%PA + 5%PL";"CASADELFILATO";-1;8845467;"A5.FIL.100.M04";8844130;"Donald nm23500";"WEP";421,82;5893,00;421,82;5893,00;421,82;5893,00;23,33;;0,68;4,00;1,82;"A5.FIL.100";"M04";24,48;0,00;59,54;-1,70;4,00;0,00;;"CASADELFILATO";535;;;;;;;535,00;;400,00;0,00;0,00;0,00;400,00;400,00;60,00;535,00;0,00;0,00;0,00;535,00;475,00;"CASADELFILATO";;"CASADELFILATO";4913,00;4973,00;60,00;424,29;424,29;424,29;421,82;421,82
"A5.FIL.100.SA4WEP";"62%CO + 33%PA + 5%PL";"CASADELFILATO";-1;8919162;"A5.FIL.100.SA4";8844130;"Donald nm23500";"WEP";131,48;1841,00;131,48;1841,00;131,48;1841,00;1,15;;58,86;0,00;-3,52;"A5.FIL.100";"SA4";24,48;0,00;59,54;-1,70;4,00;0,00;;"CASADELFILATO";535;;;;;;;535,00;60,00;135,00;0,00;0,00;0,00;135,00;75,00;60,00;535,00;0,00;0,00;0,00;535,00;475,00;"CASADELFILATO";;"CASADELFILATO";4913,00;4973,00;60,00;132,55;132,55;132,55;131,48;131,48
"A5.FIL.101.M04WEP";"100%PA";"ECAFILBEST";-1;8844777;"A5.FIL.101.M04";8844142;"Estrella nm7200";"WEP";1372,10;5893,00;1372,10;5893,00;1372,10;5893,00;75,87;;122,88;10,67;0,72;"A5.FIL.101";"M04";79,59;0,00;124,27;-12,72;12,07;0,00;;"ECAFILBEST";1959;;;;;;;1959,00;196,71;1380,00;0,00;0,00;0,00;1380,00;1183,29;196,71;1959,00;0,00;0,00;0,00;1959,00;1762,29;"ECAFILBEST";;"ECAFILBEST";1762,29;2044,00;311,72;1378,96;1378,96;1378,96;1372,10;1372,10
"A5.FIL.101.S14WEP";"100%PA";"ECAFILBEST";-1;8844778;"A5.FIL.101.S14";8844142;"Estrella nm7200";"WEP";427,69;1841,00;427,69;1841,00;427,69;1841,00;3,72;;1,39;1,40;-5,01;"A5.FIL.101";"S14";79,59;0,00;124,27;-12,72;12,07;0,00;;"ECAFILBEST";1959;;;;;;;1959,00;;429,00;0,00;0,00;0,00;429,00;429,00;196,71;1959,00;0,00;0,00;0,00;1959,00;1762,29;"ECAFILBEST";;"ECAFILBEST";1762,29;2044,00;311,72;430,79;430,79;430,79;427,69;427,69
"A5.FIL.101.U38DIF";"100%PA";"ECAFILBEST";-1;8844147;"A5.FIL.101.U38";8844142;"Estrella nm7200";"DIF";141,57;600,00;141,57;600,00;141,57;600,00;;;;0,00;-8,43;"A5.FIL.101";"U38";79,59;0,00;124,27;-12,72;12,07;0,00;;"ECAFILBEST";1959;;;;;;;1959,00;;150,00;0,00;0,00;0,00;150,00;150,00;196,71;1959,00;0,00;0,00;0,00;1959,00;1762,29;"ECAFILBEST";;"ECAFILBEST";1762,29;2044,00;311,72;;;;;
"A5.FIL.103.B40WEP";"60%CO + 40%PC";"ALPES";-1;8844677;"A5.FIL.103.B40";8844162;"Cottonfiocc nm3600";"WEP";1490,29;8675,00;1490,29;8675,00;1490,29;8675,00;238,06;;852,72;26,42;25,19;"A5.FIL.103";"B40";1110,59;0,00;1558,46;11,22;48,26;0,00;;"ALPES";4959;;;;;;;4959,00;1057,20;1464,00;0,00;0,00;0,00;1464,00;399,60;2581,60;4959,00;0,00;0,00;0,00;4959,00;2289,60;"ALPES";;"ALPES";3921,70;7602,00;3573,92;20,04;20,04;20,04;20,04;20,04
"A5.FIL.103.EM5WEP";"60%CO + 40%PC";"ALPES";-1;8844174;"A5.FIL.103.EM5";8844162;"Cottonfiocc nm3600";"WEP";42,39;2866,00;42,39;2866,00;42,39;2866,00;10,91;;;1,69;-12,02;"A5.FIL.103";"EM5";1110,59;0,00;1558,46;11,22;48,26;0,00;;"ALPES";4959;;;;;;;4959,00;;45,00;0,00;0,00;0,00;45,00;45,00;2581,60;4959,00;0,00;0,00;0,00;4959,00;2289,60;"ALPES";;"ALPES";3921,70;7602,00;3573,92;;;;;
"A5.FIL.103.M01WEP";"60%CO + 40%PC";"ALPES";-1;8844679;"A5.FIL.103.M01";8844162;"Cottonfiocc nm3600";"WEP";144,63;2945,00;144,63;2945,00;144,63;2945,00;;;8,54;0,00;-4,91;"A5.FIL.103";"M01";1110,59;0,00;1558,46;11,22;48,26;0,00;;"ALPES";4959;;;;;;;4959,00;;141,00;0,00;0,00;0,00;141,00;141,00;2581,60;4959,00;0,00;0,00;0,00;4959,00;2289,60;"ALPES";;"ALPES";3921,70;7602,00;3573,92;;;;;
"A5.FIL.103.MB8WEP";"60%CO + 40%PC";"ALPES";-1;8851320;"A5.FIL.103.MB8";8844162;"Cottonfiocc nm3600";"WEP";664,42;2114,00;664,42;2114,00;664,42;2114,00;222,22;;16,70;1,28;-15,50;"A5.FIL.103";"MB8";1110,59;0,00;1558,46;11,22;48,26;0,00;;"ALPES";4959;;;;;;;4959,00;240,20;693,00;0,00;0,00;0,00;693,00;441,00;2581,60;4959,00;0,00;0,00;0,00;4959,00;2289,60;"ALPES";;"ALPES";3921,70;7602,00;3573,92;661,69;661,69;661,69;661,69;661,69
"A5.FIL.103.MB9WEP";"60%CO + 40%PC";"ALPES";-1;8851321;"A5.FIL.103.MB9";8844162;"Cottonfiocc nm3600";"WEP";915,62;2864,00;915,62;2864,00;915,62;2864,00;143,63;;323,17;14,11;39,93;"A5.FIL.103";"MB9";1110,59;0,00;1558,46;11,22;48,26;0,00;;"ALPES";4959;;;;;;;4959,00;466,80;927,00;0,00;0,00;0,00;927,00;423,00;2581,60;4959,00;0,00;0,00;0,00;4959,00;2289,60;"ALPES";;"ALPES";3921,70;7602,00;3573,92;927,93;927,93;927,93;915,62;915,62
"A5.FIL.103.N99WEP";"60%CO + 40%PC";"ALPES";-1;8844181;"A5.FIL.103.N99";8844162;"Cottonfiocc nm3600";"WEP";42,41;2864,00;42,41;2864,00;42,41;2864,00;6,65;;;1,35;-8,04;"A5.FIL.103";"N99";1110,59;0,00;1558,46;11,22;48,26;0,00;;"ALPES";4959;;;;;;;4959,00;;45,00;0,00;0,00;0,00;45,00;45,00;2581,60;4959,00;0,00;0,00;0,00;4959,00;2289,60;"ALPES";;"ALPES";3921,70;7602,00;3573,92;42,96;42,96;42,96;42,41;42,41
"A5.FIL.103.P29WEP";"60%CO + 40%PC";"ALPES";-1;8844689;"A5.FIL.103.P29";8844162;"Cottonfiocc nm3600";"WEP";173,07;2945,00;173,07;2945,00;173,07;2945,00;;;126,54;0,00;1,54;"A5.FIL.103";"P29";1110,59;0,00;1558,46;11,22;48,26;0,00;;"ALPES";4959;;;;;;;4959,00;118,80;171,00;0,00;0,00;0,00;171,00;45,00;2581,60;4959,00;0,00;0,00;0,00;4959,00;2289,60;"ALPES";;"ALPES";3921,70;7602,00;3573,92;;;;;
"A5.FIL.103.RD2WEP";"60%CO + 40%PC";"ALPES";-1;8844682;"A5.FIL.103.RD2";8844162;"Cottonfiocc nm3600";"WEP";332,80;1173,00;332,80;1173,00;332,80;1173,00;114,19;;5,80;1,41;8,81;"A5.FIL.103";"RD2";1110,59;0,00;1558,46;11,22;48,26;0,00;;"ALPES";4959;;;;;;;4959,00;121,40;330,00;0,00;0,00;0,00;330,00;204,00;2581,60;4959,00;0,00;0,00;0,00;4959,00;2289,60;"ALPES";;"ALPES";3921,70;7602,00;3573,92;;;;;
"A5.FIL.103.RD3WEP";"60%CO + 40%PC";"ALPES";-1;8844683;"A5.FIL.103.RD3";8844162;"Cottonfiocc nm3600";"WEP";284,14;2945,00;284,14;2945,00;284,14;2945,00;;;0,78;0,00;-13,64;"A5.FIL.103";"RD3";1110,59;0,00;1558,46;11,22;48,26;0,00;;"ALPES";4959;;;;;;;4959,00;;297,00;0,00;0,00;0,00;297,00;297,00;2581,60;4959,00;0,00;0,00;0,00;4959,00;2289,60;"ALPES";;"ALPES";3921,70;7602,00;3573,92;;;;;
"A5.FIL.103.TB7WEP";"60%CO + 40%PC";"ALPES";-1;8844685;"A5.FIL.103.TB7";8844162;"Cottonfiocc nm3600";"WEP";130,61;2945,00;130,61;2945,00;130,61;2945,00;;;65,52;0,00;2,10;"A5.FIL.103";"TB7";1110,59;0,00;1558,46;11,22;48,26;0,00;;"ALPES";4959;;;;;;;4959,00;58,80;126,00;0,00;0,00;0,00;126,00;63,00;2581,60;4959,00;0,00;0,00;0,00;4959,00;2289,60;"ALPES";;"ALPES";3921,70;7602,00;3573,92;;;;;
"A5.FIL.103.UB9WEP";"60%CO + 40%PC";"ALPES";-1;8844198;"A5.FIL.103.UB9";8844162;"Cottonfiocc nm3600";"WEP";55,91;2866,00;55,91;2866,00;55,91;2866,00;14,36;;24,55;2,00;-10,99;"A5.FIL.103";"UB9";1110,59;0,00;1558,46;11,22;48,26;0,00;;"ALPES";4959;;;;;;;4959,00;28,50;60,00;0,00;0,00;0,00;60,00;30,00;2581,60;4959,00;0,00;0,00;0,00;4959,00;2289,60;"ALPES";;"ALPES";3921,70;7602,00;3573,92;;;;;
"A5.FIL.103.UD0WEP";"60%CO + 40%PC";"ALPES";-1;8844199;"A5.FIL.103.UD0";8844162;"Cottonfiocc nm3600";"WEP";490,12;1155,00;490,12;1155,00;490,12;1155,00;360,57;;8,12;0,00;-4,59;"A5.FIL.103";"UD0";1110,59;0,00;1558,46;11,22;48,26;0,00;;"ALPES";4959;;;;;;;4959,00;368,70;504,00;0,00;0,00;0,00;504,00;126,00;2581,60;4959,00;0,00;0,00;0,00;4959,00;2289,60;"ALPES";;"ALPES";3921,70;7602,00;3573,92;;;;;
"A5.FIL.103.UD1WEP";"60%CO + 40%PC";"ALPES";-1;8844200;"A5.FIL.103.UD1";8844162;"Cottonfiocc nm3600";"WEP";159,35;2945,00;159,35;2945,00;159,35;2945,00;;;126,02;0,00;3,34;"A5.FIL.103";"UD1";1110,59;0,00;1558,46;11,22;48,26;0,00;;"ALPES";4959;;;;;;;4959,00;121,20;156,00;0,00;0,00;0,00;156,00;30,00;2581,60;4959,00;0,00;0,00;0,00;4959,00;2289,60;"ALPES";;"ALPES";3921,70;7602,00;3573,92;;;;;
"A5.FIL.109.N98MIBNC";"100%PP";"SESIA";-1;8903761;"A5.FIL.109.N98";8845319;"Daytona nm30000";"MIBNC";4,75;30,00;4,75;30,00;4,75;30,00;;;4,11;0,00;4,75;"A5.FIL.109";"N98";0,00;0,00;4,11;121,34;0,00;0,00;;"SESIA";125;;;;;;;125,00;11,11;10,00;0,00;0,00;0,00;10,00;;92,80;125,00;0,00;0,00;0,00;125,00;35,00;"SESIA";;"SESIA";428,02;1158,00;743,74;;;;;
"A5.FIL.109.U32MIBNC";"100%PP";"SESIA";-1;8845324;"A5.FIL.109.U32";8845319;"Daytona nm30000";"MIBNC";116,58;735,00;116,58;735,00;116,58;735,00;;;;0,00;116,58;"A5.FIL.109";"U32";0,00;0,00;4,11;121,34;0,00;0,00;;"SESIA";125;;;;;;;125,00;81,69;115,00;0,00;0,00;0,00;115,00;35,00;92,80;125,00;0,00;0,00;0,00;125,00;35,00;"SESIA";;"SESIA";428,02;1158,00;743,74;113,19;113,19;113,19;113,19;113,19
"A5.FIL.111.SF2MIB";"67%WM + 30%PA + 3%WO";"LINEAPIUITALIA";-1;8852333;"A5.FIL.111.SF2";8845530;"Camelot unito nm10000";"MIB";40,28;221,00;40,28;221,00;40,28;221,00;2,30;;1,40;6,30;2,88;"A5.FIL.111";"SF2";7,07;0,00;1,40;-13,60;11,43;0,00;;"LINEAPIUITALIA";165;;;;;;;165,00;;40,00;0,00;0,00;0,00;40,00;40,00;;165,00;0,00;0,00;0,00;165,00;165,00;"LINEAPIUITALIA";;"LINEAPIUITALIA";177,00;270,00;96,94;;;;;
"A5.FIL.111.TE2MIB";"67%WM + 30%PA + 3%WO";"LINEAPIUITALIA";-1;8852335;"A5.FIL.111.TE2";8845530;"Camelot unito nm10000";"MIB";108,49;563,00;108,49;563,00;108,49;563,00;4,77;;;5,13;-16,48;"A5.FIL.111";"TE2";7,07;0,00;1,40;-13,60;11,43;0,00;;"LINEAPIUITALIA";165;;;;;;;165,00;;125,00;0,00;0,00;0,00;125,00;125,00;;165,00;0,00;0,00;0,00;165,00;165,00;"LINEAPIUITALIA";;"LINEAPIUITALIA";177,00;270,00;96,94;107,53;107,53;107,53;107,53;107,53
"A5.FIL.117.EE6MA1";"78%VI + 12%MZ + 10%PA";"DOMASO";-1;8846968;"A5.FIL.117.EE6";8846964;"Glamour nm23000";"MA1";218,80;655,00;200,64;608,00;137,27;417,00;104,57;;29,02;30,47;97,34;"A5.FIL.117";"EE6";116,93;0,00;103,66;62,04;61,21;0,00;;"DOMASO";300;;;;;;;300,00;120,97;120,00;0,00;0,00;0,00;120,00;;120,97;300,00;0,00;0,00;0,00;300,00;180,00;"DOMASO";;"DOMASO";5741,20;8089,00;2443,08;38,98;55,04;52,04;38,98;52,04
"A5.FIL.117.H70MA1";"78%VI + 12%MZ + 10%PA";"DOMASO";-1;8846975;"A5.FIL.117.H70";8846964;"Glamour nm23000";"MA1";181,56;499,00;163,23;448,00;119,27;325,00;10,00;;0,37;30,74;3,17;"A5.FIL.117";"H70";116,93;0,00;103,66;62,04;61,21;0,00;;"DOMASO";300;;;;;;;300,00;;180,00;0,00;0,00;0,00;180,00;180,00;120,97;300,00;0,00;0,00;0,00;300,00;180,00;"DOMASO";;"DOMASO";5741,20;8089,00;2443,08;;;;;
"A5.FIL.117.R48MA1";"78%VI + 12%MZ + 10%PA";"DOMASO";-1;8848398;"A5.FIL.117.R48";8846964;"Glamour nm23000";"MA1";22,35;61,00;25,51;73,00;19,49;56,00;2,36;;40,20;0,00;-17,04;"A5.FIL.117";"R48";116,93;0,00;103,66;62,04;61,21;0,00;;"DOMASO";300;;;;;;;300,00;;0,00;0,00;0,00;0,00;0,00;;120,97;300,00;0,00;0,00;0,00;300,00;180,00;"DOMASO";;"DOMASO";5741,20;8089,00;2443,08;;;;;
"A5.FIL.117.T60MA1";"78%VI + 12%MZ + 10%PA";"DOMASO";-1;8846990;"A5.FIL.117.T60";8846964;"Glamour nm23000";"MA1";14,79;55,00;12,64;45,00;5,97;20,00;;;34,07;0,00;-21,43;"A5.FIL.117";"T60";116,93;0,00;103,66;62,04;61,21;0,00;;"DOMASO";300;;;;;;;300,00;;0,00;0,00;0,00;0,00;0,00;;120,97;300,00;0,00;0,00;0,00;300,00;180,00;"DOMASO";;"DOMASO";5741,20;8089,00;2443,08;;;;;
"A5.FIL.120.GC2MIB";"80%VI + 20%MZ";"DOMASO";-1;8857028;"A5.FIL.120.GC2";8847822;"Bartok nm3400";"MIB";1743,74;2284,00;1743,74;2284,00;1743,74;2284,00;497,41;;5,75;19,10;14,68;"A5.FIL.120";"GC2";595,48;0,00;114,08;22,48;28,78;0,00;;"DOMASO";2110;;;;;;;2110,00;501,92;1745,00;0,00;0,00;0,00;1745,00;1245,00;708,32;2110,00;0,00;0,00;0,00;2110,00;1410,00;"DOMASO";;"DOMASO";5741,20;8089,00;2443,08;1742,69;1742,69;1742,69;1742,69;1742,69
"A5.FIL.120.N62MIB";"80%VI + 20%MZ";"DOMASO";-1;8857030;"A5.FIL.120.N62";8847822;"Bartok nm3400";"MIB";369,52;484,00;369,52;484,00;369,52;484,00;98,07;;108,33;9,68;7,80;"A5.FIL.120";"N62";595,48;0,00;114,08;22,48;28,78;0,00;;"DOMASO";2110;;;;;;;2110,00;206,40;365,00;0,00;0,00;0,00;365,00;165,00;708,32;2110,00;0,00;0,00;0,00;2110,00;1410,00;"DOMASO";;"DOMASO";5741,20;8089,00;2443,08;;;;;
"A5.FIL.123.SB0MOR";"35%PA + 30%VI + 30%WO + 5%WS";"FILATURA-PAPI";-1;8868073;"A5.FIL.123.SB0";8848380;"Everest nm3/14500 mouline";"MOR";81,20;215,00;76,33;200,00;58,76;154,00;15,26;;5,74;16,00;71,33;"A5.FIL.123";"SB0";15,26;0,00;5,74;71,33;16,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"FILATURA-PAPI";1200,00;2350,00;1159,50;;;;;
